,name,artist,category
2793,To Be So Lonely,Harry Styles,0
2794,Treat People With Kindness,Harry Styles,2
2795,Two Ghosts,Harry Styles,3
2796,Watermelon Sugar,Harry Styles,2
2797,Woman,Harry Styles,0
2798,24 Hours,Shawn Mendes,3
2799,305,Shawn Mendes,4
2800,A Little Too Much,Shawn Mendes,0
2801,Act Like You Love Me,Shawn Mendes,0
2802,Aftertaste,Shawn Mendes,0
2803,Always Been You,Shawn Mendes,0
2804,Bad Reputation,Shawn Mendes,0
2805,Because I Had You,Shawn Mendes,0
2806,Bring It Back,Shawn Mendes,3
2807,Call My Friends,Shawn Mendes,0
2808,Can�t Imagine,Shawn Mendes,0
2809,Crazy,Shawn Mendes,0
2810,Don't Be A Fool,Shawn Mendes,0
2811,Dream,Shawn Mendes,0
2812,Fallin' All In You,Shawn Mendes,2
2813,Higher,Shawn Mendes,2
2814,Hold On1,Shawn Mendes,0
2815,Honest,Shawn Mendes,2
2816,I Don't Even Know Your Name,Shawn Mendes,2
2817,I Know What You Did Last Summer,Shawn Mendes,2
2818,If I Can't Have You,Shawn Mendes,2
2819,Imagination,Shawn Mendes,0
2820,In My Blood,Shawn Mendes,0
2821,Intro,Shawn Mendes,3
2822,Kid In Love,Shawn Mendes,0
2823,Life Of The Party,Shawn Mendes,2
2824,Lights On,Shawn Mendes,2
2825,Like This,Shawn Mendes,3
2826,Look Up At The Stars,Shawn Mendes,0
2827,Lost In Japan,Shawn Mendes,2
2828,Memories,Shawn Mendes,0
2829,Mercy,Shawn Mendes,0
2830,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,0
2831,Mutual,Shawn Mendes,2
2832,Nervous,Shawn Mendes,2
2833,Never Be Alone,Shawn Mendes,0
2834,Never Be Alone / Hey There Delilah - Live Medley,Shawn Mendes,3
2835,No Promises,Shawn Mendes,2
2836,Particular Taste,Shawn Mendes,2
2837,Patience,Shawn Mendes,0
2838,Perfectly Wrong,Shawn Mendes,3
2839,Piece Of You,Shawn Mendes,2
2840,Queen,Shawn Mendes,2
2841,Roses,Shawn Mendes,2
2842,Ruin,Shawn Mendes,0
2843,Running Low,Shawn Mendes,0
2844,Something Big,Shawn Mendes,2
2845,Song For No One,Shawn Mendes,3
2846,Stitches,Shawn Mendes,0
2847,Strings,Shawn Mendes,2
2848,Teach Me How To Love,Shawn Mendes,2
2849,The Weight,Shawn Mendes,0
2850,There's Nothing Holdin' Me Back,Shawn Mendes,2
2851,This Is What It Takes,Shawn Mendes,3
2852,Three Empty Words,Shawn Mendes,3
2853,Treat You Better,Shawn Mendes,2
2854,Understand,Shawn Mendes,2
2855,When You're Ready,Shawn Mendes,0
2856,Where Were You In The Morning?,Shawn Mendes,2
2857,Why,Shawn Mendes,0
2858,Wonder,Shawn Mendes,0
2859,6 Minutes,Jonas Brothers,0
2860,7:05,Jonas Brothers,2
2861,A Little Bit Longer,Jonas Brothers,0
2862,Australia,Jonas Brothers,4
2863,Black Keys,Jonas Brothers,3
2864,Burnin' Up,Jonas Brothers,1
2865,Can't Have You,Jonas Brothers,4
2866,Chillin' In the Summertime,Jonas Brothers,2
2867,Comeback,Jonas Brothers,0
2868,Cool,Jonas Brothers,2
2869,Critical,Jonas Brothers,0
2870,Don't Speak,Jonas Brothers,2
2871,Drive,Jonas Brothers,2
2872,Every Single Time,Jonas Brothers,0
2873,Fall2,Jonas Brothers,4
2874,Feelin' Alive,Jonas Brothers,2
2875,Fly With Me,Jonas Brothers,4
2876,Hello Beautiful,Jonas Brothers,3
2877,Hesitate,Jonas Brothers,0
2878,Hey Baby,Jonas Brothers,4
2879,Hey You,Jonas Brothers,2
2880,Hold On2,Jonas Brothers,4
2881,I Believe,Jonas Brothers,2
2882,Invisible,Jonas Brothers,2
2883,Jersey,Jonas Brothers,3
2884,Just Friends,Jonas Brothers,4
2885,Keep It Real,Jonas Brothers,4
2886,L.A. Baby (Where Dreams Are Made Of),Jonas Brothers,4
2887,Love Her,Jonas Brothers,0
2888,Lovebug,Jonas Brothers,2
2889,Make It Right,Jonas Brothers,2
2890,Mandy,Jonas Brothers,1
2891,Much Better,Jonas Brothers,2
2892,One Day At a Time,Jonas Brothers,0
2893,Only Human,Jonas Brothers,2
2894,Paranoid,Jonas Brothers,2
2895,Please Be Mine,Jonas Brothers,0
2896,Poison Ivy,Jonas Brothers,0
2897,Pushin' Me Away,Jonas Brothers,4
2898,Rollercoaster,Jonas Brothers,0
2899,Sorry1,Jonas Brothers,0
2900,Still In Love With You,Jonas Brothers,1
2901,Strangers,Jonas Brothers,2
2902,Sucker,Jonas Brothers,2
2903,Summer Rain,Jonas Brothers,0
2904,Take A Breath,Jonas Brothers,4
2905,That's Just The Way We Roll,Jonas Brothers,4
2906,Things Will Never Be the Same,Jonas Brothers,0
2907,Time for Me to Fly,Jonas Brothers,4
2908,Tonight,Jonas Brothers,4
2909,Turn Right,Jonas Brothers,3
2910,Underdog,Jonas Brothers,4
2911,Used To Be,Jonas Brothers,0
2912,Video Girl,Jonas Brothers,1
2913,What A Man Gotta Do,Jonas Brothers,2
2914,When You Look Me In The Eyes,Jonas Brothers,0
2915,World War III,Jonas Brothers,2
2916,Year 3000,Jonas Brothers,4
2917,You Just Don't Know It,Jonas Brothers,0
2918,Your Biggest Fan,Jonas Brothers,2
2919,18,One Direction,0
2920,Act My Age,One Direction,4
2921,Alive,One Direction,4
2922,Another World,One Direction,4
2923,Back For You,One Direction,4
2924,Best Song Ever,One Direction,2
2925,Better Than Words,One Direction,0
2926,"C'mon, C'mon",One Direction,4
2927,Change My Mind,One Direction,0
2928,Change Your Ticket,One Direction,1
2929,Clouds,One Direction,4
2930,Diana,One Direction,0
2931,Does He Know?,One Direction,4
2932,Don't Forget Where You Belong,One Direction,2
2933,Drag Me Down,One Direction,2
2934,End of the Day,One Direction,0
2935,Everything About You,One Direction,2
2936,Fireproof,One Direction,2
2937,Fool's Gold,One Direction,2
2938,Girl Almighty,One Direction,4
2939,Gotta Be You,One Direction,2
2940,Half a Heart,One Direction,0
2941,Happily,One Direction,4
2942,Heart Attack,One Direction,2
2943,Hey Angel,One Direction,2
2944,History,One Direction,2
2945,I Should Have Kissed You,One Direction,4
2946,I Want,One Direction,2
2947,I Want to Write You a Song,One Direction,0
2948,I Wish,One Direction,4
2949,I Would1,One Direction,2
2950,If I Could Fly,One Direction,3
2951,Illusion,One Direction,2
2952,Infinity,One Direction,0
2953,Irresistible,One Direction,3
2954,Kiss You,One Direction,2
2955,Last First Kiss,One Direction,2
2956,Little Black Dress,One Direction,4
2957,Little Things,One Direction,3
2958,Little White Lies,One Direction,4
2959,Live While We're Young,One Direction,2
2960,Long Way Down,One Direction,0
2961,Love You Goodbye,One Direction,0
2962,Loved You First,One Direction,4
2963,Magic,One Direction,2
2964,Midnight Memories,One Direction,0
2965,Moments,One Direction,0
2966,More Than This,One Direction,0
2967,Na Na Na,One Direction,4
2968,Never Enough,One Direction,0
2969,Night Changes,One Direction,0
2970,No Control,One Direction,4
2971,Nobody Compares,One Direction,2
2972,Olivia,One Direction,2
2973,Once in a Lifetime,One Direction,0
2974,One Thing,One Direction,2
2975,Over Again,One Direction,3
2976,Perfect1,One Direction,2
2977,Ready to Run,One Direction,2
2978,Right Now,One Direction,2
2979,Rock Me,One Direction,4
2980,Same Mistakes,One Direction,0
2981,Save You Tonight,One Direction,4
2982,She's Not Afraid,One Direction,4
2983,Something Great,One Direction,2
2984,Spaces,One Direction,0
2985,Stand Up,One Direction,4
2986,Steal My Girl,One Direction,2
2987,Still The One,One Direction,1
2988,Stockholm Syndrome,One Direction,4
2989,Stole My Heart,One Direction,2
2990,Story of My Life,One Direction,2
2991,Strong,One Direction,2
2992,Summer Love,One Direction,0
2993,Taken,One Direction,2
2994,Tell Me a Lie,One Direction,4
2995,Temporary Fix,One Direction,4
2996,They Don't Know About Us,One Direction,0
2997,Through the Dark,One Direction,0
2998,Up All Night,One Direction,4
2999,Walking in the Wind,One Direction,0
3000,What a Feeling,One Direction,2
3001,What Makes You Beautiful,One Direction,2
3002,Where Do Broken Hearts Go,One Direction,4
3003,Why Don't We Go There,One Direction,4
3004,Wolves,One Direction,2
3005,You & I,One Direction,0
3006,A Lonely Night,The_Weeknd,2
3007,Acquainted,The_Weeknd,3
3008,After Hours,The_Weeknd,2
3009,Angel,The_Weeknd,0
3010,Attention,The_Weeknd,0
3011,Blinding Lights,The_Weeknd,0
3012,Call Out My Name,The_Weeknd,0
3013,Can't Feel My Face,The_Weeknd,2
3014,Dark Times,The_Weeknd,0
3015,Die For You,The_Weeknd,0
3016,Faith,The_Weeknd,0
3017,False Alarm,The_Weeknd,0
3018,Gasoline,The_Weeknd,2
3019,Hardest To Love,The_Weeknd,2
3020,Heartless,The_Weeknd,0
3021,"Here We Go� Again (feat. Tyler, the Creator)",The_Weeknd,0
3022,High For This,The_Weeknd,3
3023,How Do I Make You Love Me?,The_Weeknd,0
3024,In The Night,The_Weeknd,0
3025,In Your Eyes,The_Weeknd,2
3026,Nothing Without You,The_Weeknd,0
3027,Often,The_Weeknd,3
3028,Ordinary Life,The_Weeknd,0
3029,Party Monster,The_Weeknd,3
3030,Prisoner,The_Weeknd,3
3031,Reminder,The_Weeknd,0
3032,Rockin�,The_Weeknd,4
3033,Sacrifice,The_Weeknd,2
3034,Save Your Tears,The_Weeknd,2
3035,Scared To Live,The_Weeknd,3
3036,Secrets,The_Weeknd,2
3037,Shameless,The_Weeknd,0
3038,Sidewalks,The_Weeknd,0
3039,Six Feet Under,The_Weeknd,0
3040,Snowchild,The_Weeknd,0
3041,Starboy,The_Weeknd,0
3042,Take My Breath,The_Weeknd,2
3043,Tears In The Rain,The_Weeknd,0
3044,Tell Your Friends,The_Weeknd,3
3045,The Hills,The_Weeknd,0
3046,True Colors,The_Weeknd,0
3047,Wicked Games,The_Weeknd,2
3048,Attention1,Charlie Puth,2
3049,Dangerously,Charlie Puth,0
3050,Empty Cups,Charlie Puth,2
3051,How Long,Charlie Puth,2
3052,LA Girls,Charlie Puth,2
3053,Left Right Left,Charlie Puth,2
3054,Losing My Mind,Charlie Puth,3
3055,My Gospel,Charlie Puth,2
3056,One Call Away,Charlie Puth,2
3057,Patient,Charlie Puth,0
3058,River,Charlie Puth,0
3059,Some Type of Love,Charlie Puth,2
3060,Suffer,Charlie Puth,0
3061,The Way I Am,Charlie Puth,2
3062,Then There's You,Charlie Puth,3
3063,Up All Night1,Charlie Puth,2
3064,Bacon,Nick Jonas,0
3065,Chains,Nick Jonas,2
3066,Chainsaw,Nick Jonas,2
3067,Champagne Problems,Nick Jonas,2
3068,Close,Nick Jonas,2
3069,Jealous,Nick Jonas,2
3070,Under You,Nick Jonas,2
3071,Unhinged,Nick Jonas,0
3072,A Thousand Bad Times,Post Malone,0
3073,Better Now,Post Malone,0
3074,Blame It On Me,Post Malone,0
3075,Circles,Post Malone,2
3076,Congratulations,Post Malone,2
3077,Feeling Whitney,Post Malone,3
3078,Go Flex,Post Malone,0
3079,Hollywood's Bleeding,Post Malone,0
3080,I Fall Apart,Post Malone,0
3081,Leave,Post Malone,2
3082,Myself,Post Malone,0
3083,Over Now,Post Malone,0
3084,Psycho,Post Malone,0
3085,rockstar,Post Malone,0
3086,Staring At The Sun (feat. SZA),Post Malone,2
3087,Stay,Post Malone,3
3088,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,0
3089,White Iverson,Post Malone,0
